;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
98;Privilège des minoritaires et inégalités épistémiques: une perspective féministe et décoloniale sur la reconnaissance des savoirs expérientiels dans la lutte contre la pauvreté au Québec et en Belgique francophone (Sociology, demography and related fields);RDF50;Social sciences;0.942313015460968;RDF504;Sociology and related studies;0.9782603979110718;RDF507;Social and economic geography;0.4793209135532379;RDF503;Education;0.26090699434280396
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF50;Social sciences;0.9430739283561707;RDF504;Sociology and related studies;0.9955185651779175;RDF507;Social and economic geography;0.4832521080970764;RDF509;Other social sciences;0.09467770904302597
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9892057180404663;RDF504;Sociology and related studies;0.9735442399978638;RDF507;Social and economic geography;0.953361988067627;RDF505;Law and legal practice;0.5740365982055664
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.39171573519706726;RDF305;Other medical sciences;0.009522485546767712;RDF304;Medical biotechnology;0.0038506160490214825;RDF301;Basic medicine and life sciences;0.0026939143426716328
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5590416193008423;RDF305;Other medical sciences;0.5156199336051941;RDF303;Health sciences;0.2999247610569;RDF301;Basic medicine and life sciences;0.25353744626045227
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9303522706031799;RDF202;Industrial, systems and processes engineering;0.7576150894165039;RDF208;Environmental engineering and related engineering;0.5718861818313599;RDF206;Materials engineering and resources engineering;0.33777672052383423
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.5393271446228027;RDF211;Nano-technology;0.9911097288131714;RDF208;Environmental engineering and related engineering;0.9395261406898499;RDF206;Materials engineering and resources engineering;0.8973360061645508
105;Factor models for forecasting and macroeconomic applications (Economics);RDF30;Medical, health and life sciences;0.5869588851928711;RDF304;Medical biotechnology;0.18937113881111145;RDF301;Basic medicine and life sciences;0.00523027777671814;RDF305;Other medical sciences;0.0008295892039313912
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.43136492371559143;RDF601;History, archaeology and related studies;0.7945443987846375;RDF602;Languages and literature;0.7808505296707153;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6549636721611023
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF30;Medical, health and life sciences;0.27416425943374634;RDF304;Medical biotechnology;0.6927459239959717;RDF301;Basic medicine and life sciences;0.4761762022972107;RDF305;Other medical sciences;0.16708272695541382
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF10;Natural sciences;0.8000917434692383;RDF106;Biological sciences;0.9517064094543457;RDF107;Other natural sciences;0.8061668872833252;RDF104;Chemical sciences;0.033305369317531586
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.6301201581954956;RDF303;Health sciences;0.9854264855384827;RDF305;Other medical sciences;0.32142460346221924;RDF301;Basic medicine and life sciences;0.08738844841718674
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF50;Social sciences;0.49597397446632385;RDF509;Other social sciences;0.07120272517204285;RDF508;Media and communications;0.004022910259664059;RDF504;Sociology and related studies;0.0020072420593351126
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.5236760973930359;RDF304;Medical biotechnology;0.015754247084259987;RDF301;Basic medicine and life sciences;0.0016908030956983566;RDF303;Health sciences;0.0009146137163043022
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF50;Social sciences;0.5456880927085876;RDF507;Social and economic geography;0.022499971091747284;RDF503;Education;0.021553460508584976;RDF509;Other social sciences;0.013350849971175194
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5862770080566406;RDF301;Basic medicine and life sciences;0.8990105986595154;RDF304;Medical biotechnology;0.633637011051178;RDF303;Health sciences;0.5597714185714722
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.8307233452796936;RDF303;Health sciences;0.9927812218666077;RDF304;Medical biotechnology;0.9855799078941345;RDF301;Basic medicine and life sciences;0.4674457013607025
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.3691267967224121;RDF304;Medical biotechnology;0.6915233731269836;RDF301;Basic medicine and life sciences;0.38447871804237366;RDF303;Health sciences;0.281504362821579
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9317594170570374;RDF202;Industrial, systems and processes engineering;0.515863835811615;RDF203;Electrical engineering, computer engineering, and information engineering;0.42381569743156433;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1635456085205078
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.6750219464302063;RDF205;Chemical engineering;0.9953272938728333;RDF202;Industrial, systems and processes engineering;0.8518604040145874;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14485810697078705
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.6221591234207153;RDF304;Medical biotechnology;0.9958337545394897;RDF303;Health sciences;0.7485993504524231;RDF301;Basic medicine and life sciences;0.7350715398788452
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.45881956815719604;RDF501;Psychology and cognitive sciences;0.8022071719169617;RDF509;Other social sciences;0.1549185961484909;RDF505;Law and legal practice;0.07589241862297058
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.8173311352729797;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7492707371711731;RDF206;Materials engineering and resources engineering;0.702080249786377;RDF212;Other engineering and technologies;0.14122217893600464
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.7602030634880066;RDF503;Education;0.9718058109283447;RDF504;Sociology and related studies;0.7179273962974548;RDF505;Law and legal practice;0.13477592170238495
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.914033055305481;RDF204;Mechanical engineering;0.9646226167678833;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2447238266468048;RDF202;Industrial, systems and processes engineering;0.07416428625583649
123;Responsible Conduct in Research: From Norms to Practice;RDF30;Medical, health and life sciences;0.35688892006874084;RDF304;Medical biotechnology;0.500732421875;RDF303;Health sciences;0.31027624011039734;RDF301;Basic medicine and life sciences;0.16188256442546844
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4302409887313843;RDF210;Industrial biotechnology;0.7648916244506836;RDF202;Industrial, systems and processes engineering;0.63680499792099;RDF207;Medical and biomedical engineering;0.5822535157203674
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.5789396166801453;RDF105;Earth and related environmental sciences;0.5699423551559448;RDF107;Other natural sciences;0.46271586418151855;RDF106;Biological sciences;0.19636347889900208
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF30;Medical, health and life sciences;0.33401596546173096;RDF305;Other medical sciences;0.006917241960763931;RDF301;Basic medicine and life sciences;0.0023367826361209154;RDF304;Medical biotechnology;0.0010965896071866155
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF10;Natural sciences;0.3531375527381897;RDF106;Biological sciences;0.19836486876010895;RDF107;Other natural sciences;0.04535258188843727;RDF105;Earth and related environmental sciences;0.017143767327070236
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF50;Social sciences;0.32177335023880005;RDF509;Other social sciences;0.19759924709796906;RDF501;Psychology and cognitive sciences;0.19345194101333618;RDF508;Media and communications;0.10956277698278427
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF10;Natural sciences;0.4656452536582947;RDF106;Biological sciences;0.9556928277015686;RDF105;Earth and related environmental sciences;0.7475237846374512;RDF102;Computer and information sciences;0.2760069966316223
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF20-21;Engineering and technology;0.4085221588611603;RDF206;Materials engineering and resources engineering;0.938223123550415;RDF202;Industrial, systems and processes engineering;0.9130946397781372;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8624675273895264
