;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF50;Social sciences;0.992114782333374;RDF504;Sociology and related studies;0.9904405474662781;RDF507;Social and economic geography;0.9324533343315125;RDF509;Other social sciences;0.8745065331459045
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9883111119270325;RDF502;Economics and business administration;0.028007520362734795;RDF504;Sociology and related studies;0.026355352252721786;RDF507;Social and economic geography;0.02595735900104046
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.9194291830062866;RDF301;Basic medicine and life sciences;0.03210070729255676;RDF303;Health sciences;0.013121270574629307;RDF304;Medical biotechnology;0.01032815221697092
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.9616852402687073;RDF303;Health sciences;0.971563994884491;RDF301;Basic medicine and life sciences;0.7991289496421814;RDF305;Other medical sciences;0.38044241070747375
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.984677255153656;RDF208;Environmental engineering and related engineering;0.896975576877594;RDF202;Industrial, systems and processes engineering;0.06052939221262932;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.021948253735899925
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.4536806344985962;RDF208;Environmental engineering and related engineering;0.9651190638542175;RDF205;Chemical engineering;0.9403530955314636;RDF202;Industrial, systems and processes engineering;0.8688268065452576
105;Factor models for forecasting and macroeconomic applications (Economics);RDF50;Social sciences;0.8795381784439087;RDF502;Economics and business administration;0.994088888168335;RDF507;Social and economic geography;0.0006878512213006616;RDF509;Other social sciences;0.00020662981842178851
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.9909583330154419;RDF602;Languages and literature;0.986571729183197;RDF601;History, archaeology and related studies;0.9059898257255554;RDF605;Other humanities;0.018264280632138252
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.5737241506576538;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9656413197517395;RDF601;History, archaeology and related studies;0.22575782239437103;RDF605;Other humanities;0.04401865229010582
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.8455065488815308;RDF304;Medical biotechnology;0.9941800236701965;RDF303;Health sciences;0.9900635480880737;RDF302;Clinical medicine;0.9674102663993835
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.9711223244667053;RDF303;Health sciences;0.9888420104980469;RDF305;Other medical sciences;0.18097351491451263;RDF301;Basic medicine and life sciences;0.10669060051441193
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF10;Natural sciences;0.5621529221534729;RDF105;Earth and related environmental sciences;0.030444348230957985;RDF106;Biological sciences;0.021450728178024292;RDF107;Other natural sciences;0.01406362745910883
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.6324070692062378;RDF212;Other engineering and technologies;0.0032730652019381523;RDF202;Industrial, systems and processes engineering;0.0011695101857185364;RDF211;Nano-technology;0.0008559006382711232
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF60;Humanities and the arts;0.4298367500305176;RDF601;History, archaeology and related studies;0.979667603969574;RDF605;Other humanities;0.06142404302954674;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.004905405454337597
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5499100089073181;RDF301;Basic medicine and life sciences;0.38682135939598083;RDF304;Medical biotechnology;0.08977328985929489;RDF305;Other medical sciences;0.030675800517201424
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9091750383377075;RDF303;Health sciences;0.9912209510803223;RDF302;Clinical medicine;0.9901400804519653;RDF304;Medical biotechnology;0.9773708581924438
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.9564065337181091;RDF303;Health sciences;0.961533784866333;RDF304;Medical biotechnology;0.9536218047142029;RDF302;Clinical medicine;0.21900326013565063
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9983683824539185;RDF202;Industrial, systems and processes engineering;0.14608724415302277;RDF212;Other engineering and technologies;0.00446838466450572;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0018675661412999034
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9931882619857788;RDF205;Chemical engineering;0.9719924926757812;RDF202;Industrial, systems and processes engineering;0.2699025273323059;RDF206;Materials engineering and resources engineering;0.007577241864055395
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.9598417282104492;RDF303;Health sciences;0.9801293015480042;RDF304;Medical biotechnology;0.9734434485435486;RDF302;Clinical medicine;0.9049869179725647
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.6532740592956543;RDF501;Psychology and cognitive sciences;0.9105454087257385;RDF502;Economics and business administration;0.8031737804412842;RDF504;Sociology and related studies;0.14128142595291138
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9934742450714111;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.985042929649353;RDF206;Materials engineering and resources engineering;0.9618217945098877;RDF204;Mechanical engineering;0.5431056022644043
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF20-21;Engineering and technology;0.9297321438789368;RDF212;Other engineering and technologies;0.02843603305518627;RDF211;Nano-technology;0.012920473702251911;RDF206;Materials engineering and resources engineering;0.007695647422224283
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9962132573127747;RDF204;Mechanical engineering;0.9981898069381714;RDF212;Other engineering and technologies;0.00049553596181795;RDF202;Industrial, systems and processes engineering;0.0002824080875143409
123;Responsible Conduct in Research: From Norms to Practice;RDF20-21;Engineering and technology;0.3098166882991791;RDF212;Other engineering and technologies;0.0384661890566349;RDF205;Chemical engineering;0.020645931363105774;RDF207;Medical and biomedical engineering;0.015424552373588085
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.5826696753501892;RDF207;Medical and biomedical engineering;0.4402286112308502;RDF210;Industrial biotechnology;0.1030244305729866;RDF212;Other engineering and technologies;0.029535338282585144
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.67179936170578;RDF106;Biological sciences;0.9945306777954102;RDF103;Physical sciences;0.702530026435852;RDF107;Other natural sciences;0.06903792917728424
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF20-21;Engineering and technology;0.9300820827484131;RDF206;Materials engineering and resources engineering;0.9405717253684998;RDF205;Chemical engineering;0.03594832122325897;RDF212;Other engineering and technologies;0.005060331895947456
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.885671079158783;RDF303;Health sciences;0.9930423498153687;RDF302;Clinical medicine;0.9111797213554382;RDF304;Medical biotechnology;0.8140527606010437
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.9868404269218445;RDF303;Health sciences;0.9974090456962585;RDF302;Clinical medicine;0.9782188534736633;RDF304;Medical biotechnology;0.9597620368003845
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7197427749633789;RDF304;Medical biotechnology;0.8187367916107178;RDF301;Basic medicine and life sciences;0.3379678726196289;RDF305;Other medical sciences;0.2024431824684143
