;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9785603284835815;RDF509;Other social sciences;0.27871620655059814;RDF504;Sociology and related studies;0.1150195375084877;RDF501;Psychology and cognitive sciences;0.0024522794410586357
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF10;Natural sciences;0.22853206098079681;RDF106;Biological sciences;0.004067861009389162;RDF107;Other natural sciences;0.00010452303104102612;RDF105;Earth and related environmental sciences;8.104838343570009e-05
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF10;Natural sciences;0.3553931415081024;RDF106;Biological sciences;0.9314885139465332;RDF107;Other natural sciences;0.003070882521569729;RDF105;Earth and related environmental sciences;0.00021096515411045402
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9177091121673584;RDF202;Industrial, systems and processes engineering;0.967538058757782;RDF208;Environmental engineering and related engineering;0.4428044259548187;RDF206;Materials engineering and resources engineering;0.08593414723873138
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.8802021145820618;RDF208;Environmental engineering and related engineering;0.8982399702072144;RDF212;Other engineering and technologies;0.2648595869541168;RDF211;Nano-technology;0.0666092038154602
105;Factor models for forecasting and macroeconomic applications (Economics);RDF20-21;Engineering and technology;0.204764723777771;RDF211;Nano-technology;0.00027521204901859164;RDF210;Industrial biotechnology;0.00021954323165118694;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00015254250320140272
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.5321259498596191;RDF602;Languages and literature;0.9896379709243774;RDF601;History, archaeology and related studies;0.1122385784983635;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0033893652725964785
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.3551580607891083;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.47841599583625793;RDF602;Languages and literature;0.16860496997833252;RDF603;Philosophy;0.06226498261094093
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.846690833568573;RDF304;Medical biotechnology;0.9134411811828613;RDF303;Health sciences;0.5785598158836365;RDF302;Clinical medicine;0.00971776433289051
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.5410752892494202;RDF303;Health sciences;0.72740238904953;RDF302;Clinical medicine;0.01741921342909336;RDF301;Basic medicine and life sciences;0.004612064454704523
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF10;Natural sciences;0.27885061502456665;RDF107;Other natural sciences;0.7285385727882385;RDF105;Earth and related environmental sciences;0.00036400402314029634;RDF106;Biological sciences;0.00020421839144546539
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF10;Natural sciences;0.2379017025232315;RDF101;Mathematics and statistics;0.9989150762557983;RDF105;Earth and related environmental sciences;0.0008815305191092193;RDF103;Physical sciences;0.0002628008078318089
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF10;Natural sciences;0.3007816672325134;RDF107;Other natural sciences;0.023580277338624;RDF105;Earth and related environmental sciences;0.00025408691726624966;RDF106;Biological sciences;0.00021587565424852073
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.40383362770080566;RDF301;Basic medicine and life sciences;0.0579342395067215;RDF304;Medical biotechnology;0.014065861701965332;RDF302;Clinical medicine;0.009253126569092274
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9656553864479065;RDF303;Health sciences;0.9863085746765137;RDF302;Clinical medicine;0.9784453511238098;RDF304;Medical biotechnology;0.6327076554298401
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.7974968552589417;RDF303;Health sciences;0.7132650017738342;RDF304;Medical biotechnology;0.020614979788661003;RDF302;Clinical medicine;0.013034644536674023
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9151920676231384;RDF202;Industrial, systems and processes engineering;0.5310201644897461;RDF210;Industrial biotechnology;0.011559054255485535;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008416011929512024
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8908398151397705;RDF205;Chemical engineering;0.8049346804618835;RDF206;Materials engineering and resources engineering;0.0025551405269652605;RDF202;Industrial, systems and processes engineering;0.0015415330417454243
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.4742702841758728;RDF304;Medical biotechnology;0.32964572310447693;RDF303;Health sciences;0.21338021755218506;RDF302;Clinical medicine;0.07237358391284943
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.44735831022262573;RDF504;Sociology and related studies;0.16690903902053833;RDF501;Psychology and cognitive sciences;0.10549270361661911;RDF502;Economics and business administration;0.0777316763997078
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9414024949073792;RDF206;Materials engineering and resources engineering;0.03602597117424011;RDF212;Other engineering and technologies;0.026323426514863968;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0017066182335838675
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.8368136882781982;RDF503;Education;0.9436891674995422;RDF504;Sociology and related studies;0.05569801479578018;RDF509;Other social sciences;0.008907954208552837
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9456886053085327;RDF204;Mechanical engineering;0.9980263113975525;RDF202;Industrial, systems and processes engineering;0.0002754606248345226;RDF212;Other engineering and technologies;0.00022793027164880186
123;Responsible Conduct in Research: From Norms to Practice;RDF30;Medical, health and life sciences;0.2934436798095703;RDF301;Basic medicine and life sciences;0.18695223331451416;RDF304;Medical biotechnology;0.16265124082565308;RDF303;Health sciences;0.14745740592479706
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.31872084736824036;RDF304;Medical biotechnology;0.20456239581108093;RDF301;Basic medicine and life sciences;0.19851797819137573;RDF303;Health sciences;0.07123902440071106
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.8628144860267639;RDF106;Biological sciences;0.6800198554992676;RDF105;Earth and related environmental sciences;0.4179229438304901;RDF107;Other natural sciences;0.0015594590222463012
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF10;Natural sciences;0.3954089879989624;RDF104;Chemical sciences;0.9982728958129883;RDF107;Other natural sciences;0.0006572724669240415;RDF103;Physical sciences;0.0003731448668986559
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.3487125039100647;RDF303;Health sciences;0.049305498600006104;RDF301;Basic medicine and life sciences;0.018463823944330215;RDF302;Clinical medicine;0.012448616325855255
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.5917876362800598;RDF303;Health sciences;0.981304407119751;RDF302;Clinical medicine;0.05476294457912445;RDF301;Basic medicine and life sciences;0.0076034762896597385
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.6469336748123169;RDF303;Health sciences;0.45506909489631653;RDF301;Basic medicine and life sciences;0.3494910001754761;RDF304;Medical biotechnology;0.16937221586704254
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF20-21;Engineering and technology;0.8510638475418091;RDF202;Industrial, systems and processes engineering;0.7993336319923401;RDF204;Mechanical engineering;0.3370570242404938;RDF207;Medical and biomedical engineering;0.2993282079696655
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.3632214069366455;RDF212;Other engineering and technologies;0.17659471929073334;RDF203;Electrical engineering, computer engineering, and information engineering;0.02948792651295662;RDF204;Mechanical engineering;0.009220268577337265
