;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF50;Social sciences;0.9405440092086792;RDF504;Sociology and related studies;0.9675025343894958;RDF507;Social and economic geography;0.8769508600234985;RDF509;Other social sciences;0.16708272695541382
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9590620994567871;RDF504;Sociology and related studies;0.8436054587364197;RDF509;Other social sciences;0.12732674181461334;RDF501;Psychology and cognitive sciences;0.007504157721996307
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF10;Natural sciences;0.5728387832641602;RDF106;Biological sciences;0.10678371042013168;RDF107;Other natural sciences;0.002900857711210847;RDF103;Physical sciences;0.0003521250619087368
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6872183084487915;RDF301;Basic medicine and life sciences;0.5009765625;RDF305;Other medical sciences;0.4790162444114685;RDF302;Clinical medicine;0.29746994376182556
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9617173075675964;RDF202;Industrial, systems and processes engineering;0.4148247539997101;RDF208;Environmental engineering and related engineering;0.12857985496520996;RDF212;Other engineering and technologies;0.015306354500353336
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.9250998497009277;RDF208;Environmental engineering and related engineering;0.9343352913856506;RDF205;Chemical engineering;0.9007918834686279;RDF206;Materials engineering and resources engineering;0.7333564162254333
105;Factor models for forecasting and macroeconomic applications (Economics);RDF50;Social sciences;0.4112410545349121;RDF502;Economics and business administration;0.12028373032808304;RDF509;Other social sciences;0.0009473090176470578;RDF507;Social and economic geography;0.0001834260328905657
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.9525945782661438;RDF602;Languages and literature;0.9465473294258118;RDF605;Other humanities;0.1343778371810913;RDF601;History, archaeology and related studies;0.06632687151432037
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.39166685938835144;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.527438223361969;RDF605;Other humanities;0.41739019751548767;RDF602;Languages and literature;0.11119293421506882
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.6725824475288391;RDF304;Medical biotechnology;0.8117879629135132;RDF301;Basic medicine and life sciences;0.8101035952568054;RDF303;Health sciences;0.7593593001365662
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.8877401351928711;RDF303;Health sciences;0.16231364011764526;RDF302;Clinical medicine;0.06284669786691666;RDF301;Basic medicine and life sciences;0.05654813349246979
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF60;Humanities and the arts;0.37209489941596985;RDF605;Other humanities;0.7401978373527527;RDF601;History, archaeology and related studies;0.45916709303855896;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.010013570077717304
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.42340296506881714;RDF304;Medical biotechnology;0.06711740791797638;RDF301;Basic medicine and life sciences;0.025142911821603775;RDF305;Other medical sciences;0.003203717991709709
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF60;Humanities and the arts;0.3793950378894806;RDF601;History, archaeology and related studies;0.9209319949150085;RDF605;Other humanities;0.37167811393737793;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.010130411945283413
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF10;Natural sciences;0.6265318393707275;RDF106;Biological sciences;0.6766065359115601;RDF107;Other natural sciences;0.003356951754540205;RDF103;Physical sciences;0.0002556400722824037
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.7777248024940491;RDF303;Health sciences;0.9402982592582703;RDF302;Clinical medicine;0.9258692264556885;RDF301;Basic medicine and life sciences;0.5483106970787048
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.7270920276641846;RDF303;Health sciences;0.7056836485862732;RDF302;Clinical medicine;0.5741559863090515;RDF301;Basic medicine and life sciences;0.4507220387458801
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9744102358818054;RDF202;Industrial, systems and processes engineering;0.8422477841377258;RDF210;Industrial biotechnology;0.20721469819545746;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.06662989407777786
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8925450444221497;RDF205;Chemical engineering;0.8666412234306335;RDF206;Materials engineering and resources engineering;0.001613500528037548;RDF211;Nano-technology;0.0013670256594195962
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.5982605814933777;RDF304;Medical biotechnology;0.8822377324104309;RDF302;Clinical medicine;0.7770223617553711;RDF303;Health sciences;0.4987792670726776
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.5750526189804077;RDF504;Sociology and related studies;0.02145073004066944;RDF501;Psychology and cognitive sciences;0.00932196993380785;RDF509;Other social sciences;0.008046387694776058
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9639121890068054;RDF212;Other engineering and technologies;0.002940672915428877;RDF211;Nano-technology;0.0018602985655888915;RDF206;Materials engineering and resources engineering;0.0017649073852226138
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.4897294342517853;RDF503;Education;0.9318666458129883;RDF504;Sociology and related studies;0.4481847286224365;RDF509;Other social sciences;0.010140208527445793
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9865625500679016;RDF204;Mechanical engineering;0.9792551398277283;RDF212;Other engineering and technologies;0.0007854739087633789;RDF202;Industrial, systems and processes engineering;0.0006226772675290704
123;Responsible Conduct in Research: From Norms to Practice;RDF30;Medical, health and life sciences;0.49113860726356506;RDF304;Medical biotechnology;0.3993430435657501;RDF301;Basic medicine and life sciences;0.2835829555988312;RDF303;Health sciences;0.24382244050502777
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF10;Natural sciences;0.4709903597831726;RDF106;Biological sciences;0.8153795599937439;RDF107;Other natural sciences;0.01407717540860176;RDF103;Physical sciences;0.0038844766095280647
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.829177975654602;RDF105;Earth and related environmental sciences;0.8889517784118652;RDF106;Biological sciences;0.32153987884521484;RDF107;Other natural sciences;0.024656856432557106
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF10;Natural sciences;0.6805676221847534;RDF104;Chemical sciences;0.9600626826286316;RDF103;Physical sciences;0.1119188517332077;RDF107;Other natural sciences;0.023962022736668587
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.6146666407585144;RDF303;Health sciences;0.8296300768852234;RDF301;Basic medicine and life sciences;0.01501474715769291;RDF305;Other medical sciences;0.0013858176534995437
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.5993734002113342;RDF303;Health sciences;0.9410070180892944;RDF302;Clinical medicine;0.8027489185333252;RDF301;Basic medicine and life sciences;0.36424028873443604
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF10;Natural sciences;0.5418570041656494;RDF106;Biological sciences;0.844007670879364;RDF107;Other natural sciences;0.04140409454703331;RDF104;Chemical sciences;0.0038170493207871914
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF30;Medical, health and life sciences;0.30434417724609375;RDF304;Medical biotechnology;0.30923229455947876;RDF301;Basic medicine and life sciences;0.3090237081050873;RDF302;Clinical medicine;0.20850107073783875
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.5327861905097961;RDF203;Electrical engineering, computer engineering, and information engineering;0.03598218038678169;RDF212;Other engineering and technologies;0.01638728380203247;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.005089917685836554
