;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9708454608917236;RDF504;Sociology and related studies;0.9824231863021851;RDF509;Other social sciences;0.39487162232398987;RDF507;Social and economic geography;0.04514164477586746
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF10;Natural sciences;0.4533175528049469;RDF106;Biological sciences;0.6269239187240601;RDF107;Other natural sciences;0.0383940190076828;RDF104;Chemical sciences;0.0025114635936915874
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF10;Natural sciences;0.605340838432312;RDF106;Biological sciences;0.9948202967643738;RDF107;Other natural sciences;0.15610487759113312;RDF104;Chemical sciences;0.004190636798739433
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.799153745174408;RDF208;Environmental engineering and related engineering;0.9390248656272888;RDF202;Industrial, systems and processes engineering;0.2538610100746155;RDF209;Environmental biotechnology;0.1534857153892517
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.47481298446655273;RDF208;Environmental engineering and related engineering;0.8515211939811707;RDF206;Materials engineering and resources engineering;0.7416272163391113;RDF205;Chemical engineering;0.5445138216018677
105;Factor models for forecasting and macroeconomic applications (Economics);RDF50;Social sciences;0.9670273065567017;RDF502;Economics and business administration;0.9533619284629822;RDF509;Other social sciences;0.04711800813674927;RDF506;Political science and policy administration;0.0017891591414809227
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.9873953461647034;RDF602;Languages and literature;0.9956176280975342;RDF605;Other humanities;0.08811154216527939;RDF601;History, archaeology and related studies;0.02595735713839531
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.9087561964988708;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8700461387634277;RDF605;Other humanities;0.07152631878852844;RDF601;History, archaeology and related studies;0.02433018945157528
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.6683691143989563;RDF303;Health sciences;0.9466953277587891;RDF304;Medical biotechnology;0.7874412536621094;RDF305;Other medical sciences;0.17405900359153748
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.7941020727157593;RDF303;Health sciences;0.9801293015480042;RDF305;Other medical sciences;0.1511530578136444;RDF302;Clinical medicine;0.0916256532073021
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF10;Natural sciences;0.5530667901039124;RDF105;Earth and related environmental sciences;0.8630456924438477;RDF107;Other natural sciences;0.10185714811086655;RDF106;Biological sciences;0.006957609206438065
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.41563916206359863;RDF203;Electrical engineering, computer engineering, and information engineering;0.052424561232328415;RDF212;Other engineering and technologies;0.042642392218112946;RDF202;Industrial, systems and processes engineering;0.02956334501504898
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF10;Natural sciences;0.40807583928108215;RDF105;Earth and related environmental sciences;0.5131462216377258;RDF107;Other natural sciences;0.01662508025765419;RDF106;Biological sciences;0.001377732609398663
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF10;Natural sciences;0.6838201880455017;RDF106;Biological sciences;0.9657383561134338;RDF107;Other natural sciences;0.07504072785377502;RDF104;Chemical sciences;0.008711383678019047
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9532968401908875;RDF303;Health sciences;0.9809673428535461;RDF302;Clinical medicine;0.9430336356163025;RDF304;Medical biotechnology;0.276885986328125
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.6176913976669312;RDF303;Health sciences;0.9115740656852722;RDF304;Medical biotechnology;0.2842281758785248;RDF305;Other medical sciences;0.23414386808872223
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9909530878067017;RDF202;Industrial, systems and processes engineering;0.8462603092193604;RDF212;Other engineering and technologies;0.12273334711790085;RDF203;Electrical engineering, computer engineering, and information engineering;0.054399315267801285
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7198413014411926;RDF205;Chemical engineering;0.9373255968093872;RDF212;Other engineering and technologies;0.08306849747896194;RDF206;Materials engineering and resources engineering;0.023621808737516403
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.861914336681366;RDF303;Health sciences;0.9439189434051514;RDF304;Medical biotechnology;0.18286289274692535;RDF302;Clinical medicine;0.09986454993486404
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.8179783821105957;RDF502;Economics and business administration;0.800614058971405;RDF504;Sociology and related studies;0.40662631392478943;RDF509;Other social sciences;0.23440663516521454
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9943430423736572;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.990044355392456;RDF212;Other engineering and technologies;0.03296124190092087;RDF206;Materials engineering and resources engineering;0.012722709216177464
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.755391538143158;RDF503;Education;0.9658029079437256;RDF509;Other social sciences;0.12231339514255524;RDF504;Sociology and related studies;0.0723084807395935
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9874340891838074;RDF204;Mechanical engineering;0.9941232204437256;RDF206;Materials engineering and resources engineering;0.17342814803123474;RDF212;Other engineering and technologies;0.06255973130464554
123;Responsible Conduct in Research: From Norms to Practice;RDF50;Social sciences;0.3164486587047577;RDF504;Sociology and related studies;0.16498680412769318;RDF506;Political science and policy administration;0.13951356709003448;RDF509;Other social sciences;0.13392411172389984
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF10;Natural sciences;0.8016397953033447;RDF106;Biological sciences;0.9854685068130493;RDF107;Other natural sciences;0.18937113881111145;RDF104;Chemical sciences;0.03213106468319893
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.8164954781532288;RDF106;Biological sciences;0.9547741413116455;RDF107;Other natural sciences;0.1885479986667633;RDF105;Earth and related environmental sciences;0.04854108765721321
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF10;Natural sciences;0.9254641532897949;RDF104;Chemical sciences;0.9886023998260498;RDF103;Physical sciences;0.15533456206321716;RDF107;Other natural sciences;0.07409726828336716
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.8093612194061279;RDF303;Health sciences;0.9851861000061035;RDF302;Clinical medicine;0.40341994166374207;RDF304;Medical biotechnology;0.2004011571407318
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.7581621408462524;RDF303;Health sciences;0.9848546981811523;RDF301;Basic medicine and life sciences;0.17469169199466705;RDF302;Clinical medicine;0.13528917729854584
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF10;Natural sciences;0.7692134380340576;RDF106;Biological sciences;0.9703525304794312;RDF107;Other natural sciences;0.14529718458652496;RDF104;Chemical sciences;0.009577909484505653
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF20-21;Engineering and technology;0.935737669467926;RDF202;Industrial, systems and processes engineering;0.9582651853561401;RDF204;Mechanical engineering;0.7277336716651917;RDF203;Electrical engineering, computer engineering, and information engineering;0.22567246854305267
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.7714597582817078;RDF212;Other engineering and technologies;0.5257388353347778;RDF203;Electrical engineering, computer engineering, and information engineering;0.42274293303489685;RDF207;Medical and biomedical engineering;0.2878679037094116
132;Acquisition of an ultracentrifuge to support research in the field of veterinary infectious diseases (Biological Systems and Functions);RDF10;Natural sciences;0.6491871476173401;RDF106;Biological sciences;0.9787126183509827;RDF107;Other natural sciences;0.1359187662601471;RDF104;Chemical sciences;0.005080036818981171
