;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9564136266708374;RDF504;Sociology and related studies;0.8864407539367676;RDF509;Other social sciences;0.4046693742275238;RDF506;Political science and policy administration;0.04840240627527237
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF10;Natural sciences;0.7090965509414673;RDF106;Biological sciences;0.16291137039661407;RDF107;Other natural sciences;0.04374028369784355;RDF103;Physical sciences;0.00019690062617883086
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4611687958240509;RDF301;Basic medicine and life sciences;0.895749568939209;RDF303;Health sciences;0.7446306943893433;RDF302;Clinical medicine;0.6608667969703674
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.996013343334198;RDF208;Environmental engineering and related engineering;0.9990835785865784;RDF202;Industrial, systems and processes engineering;0.7319709062576294;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.40126833319664
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.9929311871528625;RDF208;Environmental engineering and related engineering;0.9994438290596008;RDF205;Chemical engineering;0.9962412714958191;RDF206;Materials engineering and resources engineering;0.9506136775016785
105;Factor models for forecasting and macroeconomic applications (Economics);RDF10;Natural sciences;0.34440574049949646;RDF101;Mathematics and statistics;0.0007959153736010194;RDF107;Other natural sciences;0.00019774299289565533;RDF102;Computer and information sciences;8.497302769683301e-05
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.8457155227661133;RDF602;Languages and literature;0.9982066750526428;RDF605;Other humanities;0.007885654456913471;RDF601;History, archaeology and related studies;0.00080730183981359
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.48380720615386963;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.06643263250589371;RDF605;Other humanities;0.012334095314145088;RDF601;History, archaeology and related studies;0.00036606169305741787
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF10;Natural sciences;0.7291995882987976;RDF106;Biological sciences;0.9788901805877686;RDF107;Other natural sciences;0.22242633998394012;RDF105;Earth and related environmental sciences;7.893067231634632e-05
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.9778174757957458;RDF302;Clinical medicine;0.4562823176383972;RDF303;Health sciences;0.45482006669044495;RDF305;Other medical sciences;0.2766377329826355
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF60;Humanities and the arts;0.7154107689857483;RDF601;History, archaeology and related studies;0.9075504541397095;RDF605;Other humanities;0.5717163681983948;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.31904536485671997
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF10;Natural sciences;0.4430733025074005;RDF101;Mathematics and statistics;0.9991397857666016;RDF107;Other natural sciences;0.005022620782256126;RDF105;Earth and related environmental sciences;0.0003329903702251613
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF60;Humanities and the arts;0.6596575975418091;RDF601;History, archaeology and related studies;0.9744305610656738;RDF605;Other humanities;0.2926451563835144;RDF602;Languages and literature;0.0006775513757020235
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.45916882157325745;RDF301;Basic medicine and life sciences;0.6988362669944763;RDF304;Medical biotechnology;0.4576409161090851;RDF303;Health sciences;0.12321651726961136
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.8714593052864075;RDF304;Medical biotechnology;0.9074594974517822;RDF303;Health sciences;0.866463303565979;RDF302;Clinical medicine;0.7390954494476318
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF10;Natural sciences;0.65631103515625;RDF106;Biological sciences;0.17802229523658752;RDF107;Other natural sciences;0.0010702653089538217;RDF103;Physical sciences;4.521529990597628e-05
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.996342658996582;RDF202;Industrial, systems and processes engineering;0.7953551411628723;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.16786906123161316;RDF210;Industrial biotechnology;0.03439900279045105
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9895732998847961;RDF205;Chemical engineering;0.9896607995033264;RDF202;Industrial, systems and processes engineering;0.31361624598503113;RDF211;Nano-technology;0.13894560933113098
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.5362894535064697;RDF304;Medical biotechnology;0.8898082971572876;RDF302;Clinical medicine;0.8392907977104187;RDF303;Health sciences;0.6992278695106506
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF10;Natural sciences;0.26894304156303406;RDF102;Computer and information sciences;0.02565883658826351;RDF107;Other natural sciences;0.0003685188421513885;RDF104;Chemical sciences;0.00015454902313649654
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9947041273117065;RDF208;Environmental engineering and related engineering;0.3791426718235016;RDF206;Materials engineering and resources engineering;0.2456071823835373;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.23748233914375305
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.5754446983337402;RDF503;Education;0.9720690250396729;RDF504;Sociology and related studies;0.006344252731651068;RDF509;Other social sciences;0.0004215669760014862
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9953819513320923;RDF204;Mechanical engineering;0.9990875124931335;RDF202;Industrial, systems and processes engineering;0.12232290208339691;RDF212;Other engineering and technologies;0.024473879486322403
123;Responsible Conduct in Research: From Norms to Practice;RDF10;Natural sciences;0.34454208612442017;RDF105;Earth and related environmental sciences;0.19764958322048187;RDF106;Biological sciences;0.1939297914505005;RDF103;Physical sciences;0.19119511544704437
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.33245423436164856;RDF304;Medical biotechnology;0.9752682447433472;RDF301;Basic medicine and life sciences;0.916561484336853;RDF303;Health sciences;0.2795315682888031
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.6983931064605713;RDF106;Biological sciences;0.9468220472335815;RDF105;Earth and related environmental sciences;0.8529508113861084;RDF104;Chemical sciences;0.2006780356168747
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF10;Natural sciences;0.3930175304412842;RDF104;Chemical sciences;0.9986358284950256;RDF103;Physical sciences;0.5563822984695435;RDF107;Other natural sciences;0.356401264667511
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.6351036429405212;RDF303;Health sciences;0.06177830323576927;RDF301;Basic medicine and life sciences;0.0036380100063979626;RDF305;Other medical sciences;0.00035574729554355145
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.6858084797859192;RDF303;Health sciences;0.9164855480194092;RDF302;Clinical medicine;0.00698836287483573;RDF301;Basic medicine and life sciences;0.0057318005710840225
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7000404596328735;RDF301;Basic medicine and life sciences;0.9729797840118408;RDF304;Medical biotechnology;0.9051644802093506;RDF303;Health sciences;0.6960272789001465
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF20-21;Engineering and technology;0.6564220190048218;RDF204;Mechanical engineering;0.943569540977478;RDF202;Industrial, systems and processes engineering;0.7265191674232483;RDF205;Chemical engineering;0.6504353880882263
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.7204371094703674;RDF212;Other engineering and technologies;0.3142280876636505;RDF203;Electrical engineering, computer engineering, and information engineering;0.13154327869415283;RDF208;Environmental engineering and related engineering;0.03821414336562157
132;Acquisition of an ultracentrifuge to support research in the field of veterinary infectious diseases (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6075873970985413;RDF305;Other medical sciences;0.0785212442278862;RDF303;Health sciences;0.014825847931206226;RDF301;Basic medicine and life sciences;0.0028666688594967127
