;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
98;Privilège des minoritaires et inégalités épistémiques: une perspective féministe et décoloniale sur la reconnaissance des savoirs expérientiels dans la lutte contre la pauvreté au Québec et en Belgique francophone (Sociology, demography and related fields);RDF50;Social sciences;0.814360499382019;RDF504;Sociology and related studies;0.98873370885849;RDF509;Other social sciences;0.19977594912052155;RDF503;Education;0.16079244017601013
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF50;Social sciences;0.5545932054519653;RDF504;Sociology and related studies;0.8812576532363892;RDF509;Other social sciences;0.5049437284469604;RDF501;Psychology and cognitive sciences;0.062273986637592316
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9246678352355957;RDF504;Sociology and related studies;0.8079156875610352;RDF509;Other social sciences;0.2030746340751648;RDF503;Education;0.1550145000219345
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.9043958187103271;RDF303;Health sciences;0.3313901722431183;RDF301;Basic medicine and life sciences;0.07049557566642761;RDF305;Other medical sciences;0.039825133979320526
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.8678487539291382;RDF303;Health sciences;0.956063449382782;RDF301;Basic medicine and life sciences;0.3143135905265808;RDF302;Clinical medicine;0.3071501553058624
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.821402907371521;RDF208;Environmental engineering and related engineering;0.9618934392929077;RDF209;Environmental biotechnology;0.865508496761322;RDF202;Industrial, systems and processes engineering;0.7049732208251953
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.814167320728302;RDF208;Environmental engineering and related engineering;0.9915380477905273;RDF209;Environmental biotechnology;0.6673374176025391;RDF205;Chemical engineering;0.3071501553058624
105;Factor models for forecasting and macroeconomic applications (Economics);RDF50;Social sciences;0.4555193781852722;RDF502;Economics and business administration;0.9884250164031982;RDF509;Other social sciences;0.042087726294994354;RDF507;Social and economic geography;0.0019229823956266046
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.9252938032150269;RDF602;Languages and literature;0.967563807964325;RDF605;Other humanities;0.06891249865293503;RDF601;History, archaeology and related studies;0.028953159227967262
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF60;Humanities and the arts;0.5844159126281738;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2338375598192215;RDF602;Languages and literature;0.02900812216103077;RDF605;Other humanities;0.028409065678715706
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.8700389862060547;RDF303;Health sciences;0.9710468649864197;RDF304;Medical biotechnology;0.8358858227729797;RDF302;Clinical medicine;0.7535573244094849
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.8357356190681458;RDF303;Health sciences;0.6419556140899658;RDF305;Other medical sciences;0.09318171441555023;RDF304;Medical biotechnology;0.02444636821746826
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF10;Natural sciences;0.4474497139453888;RDF106;Biological sciences;0.36925822496414185;RDF107;Other natural sciences;0.18535661697387695;RDF105;Earth and related environmental sciences;0.06656919419765472
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF10;Natural sciences;0.7677414417266846;RDF101;Mathematics and statistics;0.9933717846870422;RDF103;Physical sciences;0.34485700726509094;RDF104;Chemical sciences;0.09318170696496964
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF10;Natural sciences;0.5214004516601562;RDF107;Other natural sciences;0.1149633526802063;RDF105;Earth and related environmental sciences;0.055310655385255814;RDF106;Biological sciences;0.0236443392932415
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF10;Natural sciences;0.5818929672241211;RDF106;Biological sciences;0.9603983759880066;RDF107;Other natural sciences;0.2792384922504425;RDF104;Chemical sciences;0.03598218411207199
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.7929099798202515;RDF303;Health sciences;0.9740179181098938;RDF304;Medical biotechnology;0.9712384343147278;RDF302;Clinical medicine;0.7580631375312805
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.8738334774971008;RDF303;Health sciences;0.9548583626747131;RDF301;Basic medicine and life sciences;0.5977179408073425;RDF304;Medical biotechnology;0.46030402183532715
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9044188857078552;RDF202;Industrial, systems and processes engineering;0.6666052937507629;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3395538032054901;RDF212;Other engineering and technologies;0.1258690357208252
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.777188241481781;RDF205;Chemical engineering;0.7237978577613831;RDF202;Industrial, systems and processes engineering;0.09636510908603668;RDF206;Materials engineering and resources engineering;0.0468120314180851
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.9209808707237244;RDF303;Health sciences;0.9743860960006714;RDF304;Medical biotechnology;0.6520199179649353;RDF301;Basic medicine and life sciences;0.2784039080142975
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.5811669826507568;RDF504;Sociology and related studies;0.9274947047233582;RDF503;Education;0.8552477359771729;RDF501;Psychology and cognitive sciences;0.8221176862716675
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.9151903986930847;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9391365051269531;RDF206;Materials engineering and resources engineering;0.8204694390296936;RDF204;Mechanical engineering;0.09318171441555023
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF50;Social sciences;0.44741934537887573;RDF503;Education;0.9662516117095947;RDF509;Other social sciences;0.030646776780486107;RDF504;Sociology and related studies;0.012995414435863495
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9683383107185364;RDF204;Mechanical engineering;0.9991768598556519;RDF202;Industrial, systems and processes engineering;0.1399831771850586;RDF212;Other engineering and technologies;0.03893851116299629
123;Responsible Conduct in Research: From Norms to Practice;RDF10;Natural sciences;0.27466773986816406;RDF107;Other natural sciences;0.05252167209982872;RDF105;Earth and related environmental sciences;0.024191487580537796;RDF103;Physical sciences;0.010714440606534481
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.6110012531280518;RDF301;Basic medicine and life sciences;0.7469704747200012;RDF304;Medical biotechnology;0.2041831612586975;RDF305;Other medical sciences;0.1898212879896164
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF10;Natural sciences;0.7482091784477234;RDF103;Physical sciences;0.8329852819442749;RDF106;Biological sciences;0.8179383277893066;RDF107;Other natural sciences;0.3786313831806183
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF10;Natural sciences;0.6114289164543152;RDF104;Chemical sciences;0.9906600117683411;RDF103;Physical sciences;0.4411688446998596;RDF107;Other natural sciences;0.07356305420398712
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.780733585357666;RDF303;Health sciences;0.9032942056655884;RDF301;Basic medicine and life sciences;0.24422778189182281;RDF304;Medical biotechnology;0.20979326963424683
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.8801471590995789;RDF303;Health sciences;0.9094657301902771;RDF305;Other medical sciences;0.1342642903327942;RDF304;Medical biotechnology;0.0876418948173523
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF10;Natural sciences;0.5839738845825195;RDF106;Biological sciences;0.8731067180633545;RDF103;Physical sciences;0.7521491646766663;RDF107;Other natural sciences;0.26010745763778687
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF40;Agricultural and veterinary sciences;0.4650641679763794;RDF404;Agricultural biotechnology and food sciences;0.18366681039333344;RDF401;Agriculture, forestry, and fisheries;0.019363638013601303;RDF405;Other agricultural sciences;0.00974610447883606
